"X1","X2","clase"
-0.0295384128112346,1.49305747356266,0
0.792683551087976,-1.05482722911984,0
1.24561397032812,-0.00284321210347116,0
0.0343983464408666,1.16914843744598,0
-1.42469415580854,0.721019927412271,0
-0.0814125125762075,0.825202024541795,1
0.117365542100742,1.36065822537057,0
0.394045194145292,0.143235344672576,1
-0.146816251566634,-0.760599712841213,1
0.467337443958968,1.46309304703027,0
0.347710585221648,0.531427309149876,1
-0.584357565036044,0.145991229917854,1
0.743765256134793,-1.00484314654022,0
0.623934200266376,-1.27570086205378,0
0.0891590905375779,-0.0651921825483441,1
0.264528895961121,-1.09991882904433,0
-0.999821534380317,-0.874508631415665,0
0.816856825724244,0.747682101326063,0
0.323232387425378,-0.93800777150318,1
0.467652486171573,0.944207814289257,0
0.468866809504107,-1.0326719249133,0
-0.860691617242992,-0.0249741466250271,1
-0.242232848424464,1.01435321685858,0
0.666724976850674,0.917751220520586,0
0.51882690587081,-1.1812265838962,0
0.122134816367179,-0.632483201567084,1
-1.03366115922108,0.589656399562955,0
1.19182952167466,0.29100437136367,0
1.1856701367069,-0.461761503713205,0
-0.347616230836138,0.989127824781463,0
1.21874165022746,0.431358190253377,0
-1.17021291260608,-1.32013627630658,0
-0.053309328854084,-1.16932451887988,0
0.73637229250744,0.888957184972242,0
-1.0377161228098,-0.565911465324461,0
-1.17819612496532,-0.616770488675684,0
-0.447740506846458,-1.49419582961127,0
0.579195164842531,-1.07794350595213,0
-0.332824429962784,1.08145396295004,0
0.576543520437554,0.640067117521539,1
-0.733247352065518,-0.226687158923596,1
-1.2310940658208,0.8636025628075,0
1.37428399384953,0.711067175958306,0
-0.275510945823044,1.24197289044969,0
-0.909365912200883,0.78631720226258,0
-1.2404649455566,0.650267100194469,0
-1.29222698137164,-1.06107346946374,0
1.32547798426822,0.768365773838013,0
0.650291566271335,0.510272652609274,1
-0.476822918280959,0.495119351428002,1
-1.15035219280981,-1.13718288461678,0
0.613765581976622,-0.720461846329272,1
-0.579299078788608,0.3853845060803,1
0.540046638809144,1.36008743871935,0
0.448457705089822,-0.72968375030905,1
0.38776519219391,1.47775474749506,0
0.947803051443771,0.265493187122047,1
1.20484310947359,-1.46708817291074,0
0.987217840505764,-0.316729025216773,0
1.03714941814542,-0.853503171354532,0
-1.28442083182745,-0.109289165586233,0
-0.748296739300713,-1.02607037010603,0
-1.04634499456733,-1.30306699010544,0
0.52244771970436,0.434320609783754,1
-0.837680547963828,0.44321319507435,1
1.40340695064515,0.0452634114772081,0
-0.373177239205688,0.655595059040934,1
0.501450227340683,0.752941858023405,1
0.351116256555542,-0.184885193360969,1
1.25120782270096,0.318043974693865,0
-0.228053488070145,1.37259312230162,0
0.803322347346693,-0.786360704340041,0
0.987682800740004,0.312904160935432,0
-0.629904173780233,1.11010740045458,0
1.41854979051277,-1.22007123031653,0
0.204144211951643,-0.933969126082957,1
-1.37673792941496,1.05650878557935,0
-0.508875975385308,-0.335138408001512,1
0.13484419346787,-1.42294531781226,0
-0.859152070479468,0.0986116686835885,1
0.760747121181339,1.43997582094744,0
-0.628100108820945,-0.740917355054989,1
1.44030739157461,-0.491738295648247,0
-1.02053525322117,0.705656585516408,0
0.24176560761407,-1.21303385286592,0
-1.07449904107489,-0.556793531868607,0
-0.0413740994408727,-0.357663419796154,1
0.278996661538258,-1.2739172517322,0
-0.911903000436723,-1.06577386474237,0
1.31459674355574,0.146001005312428,0
-0.532749161124229,-0.175059327157214,1
-0.925687649985775,-0.840040260460228,0
-0.579457884421572,-0.602982274722308,1
1.37427737144753,-0.331812601536512,0
1.30859088851139,1.10273458971642,0
0.099279475864023,-0.702770678792149,1
-0.812199359061196,-0.868992016883567,0
0.544056884245947,-1.07556821708567,0
-0.894971864763647,-0.5835688454099,0
-0.965888931183144,1.04595905123278,0
-1.23006510408595,-0.352285384666175,0
0.502951800590381,-1.03216542187147,0
-0.788999552372843,0.290531409904361,1
0.97101246449165,0.263076962437481,0
-1.3608819055371,0.0830471555236727,0
1.25418285070919,-0.936117306584492,0
-0.714722385630012,-1.06457615783438,0
0.987311143660918,1.01018959656358,0
0.739200327778235,-0.0744041574653238,1
-1.36374808195978,1.35104244877584,0
1.35773223848082,0.313199627911672,0
-0.719245910877362,1.14911198546179,0
0.642805279931054,0.0290012340992689,1
-0.982350687263533,-0.556796063203365,0
-0.138287739828229,-0.777447915170342,1
-1.44497213163413,-0.694044072646648,0
0.176908908644691,0.818583522923291,1
-1.40939309564419,-0.481602513464168,0
-0.5623846182134,-1.23559068795294,0
0.414724163711071,-1.03065916942433,0
1.10791434464045,-0.117739689303562,0
-0.560697137145326,0.628633946646005,1
0.188731874339283,1.37546242168173,0
-0.802335536805913,1.27648555277847,0
-1.35757674090564,0.946852771332487,0
1.39274541777559,-1.06351612927392,0
1.19787946413271,0.730435831937939,0
1.38871622993611,-1.2667467885185,0
0.418945217505097,0.510818053269759,1
0.315906523028389,0.324411155423149,1
1.47208267590031,-0.0552242207340896,0
1.27854754077271,-0.374011795967817,0
1.48435954889283,-1.45730669866316,0
-0.716257904889062,1.31454981677234,0
0.809566496405751,-1.43387182010338,0
0.248593559721485,1.01300979754888,0
0.501601389376447,0.663343101739883,1
0.599264175631106,-1.11704939603806,0
0.264364533824846,-1.19559438899159,0
-0.614751867251471,-0.455590680940077,1
-0.852635810617357,1.4409254794009,0
-0.987242425326258,0.268415489466861,0
-1.45403908425942,1.43504978204146,0
0.0423878920264542,-0.562102674040943,1
-0.97882169787772,-0.286778749432415,0
0.781410082010552,-0.818743580952287,0
1.01446122047491,-0.99350787838921,0
-1.42563041998073,0.0181986959651113,0
-1.06995969009586,-0.138647405197844,0
0.784308169037104,1.35348046640866,0
-1.14783228258602,1.23163307318464,0
1.1378025454469,1.20321665913798,0
0.527536148903891,-0.572747569531202,1
0.439763175789267,-1.06020824122243,0
0.814236570848152,0.0503236181102693,1
0.424673811765388,0.401134154526517,1
-1.23054932872765,0.973132034763694,0
0.943783261114731,-0.097391146235168,1
1.23417463665828,1.11401343438774,0
1.36329545080662,-0.688877957174554,0
0.0486150362994522,0.444217684445903,1
0.385097106685862,1.12207668065093,0
0.137096943799406,0.586180922342464,1
-0.0171452751383185,-1.44170357636176,0
0.00630584894679487,-0.184501302195713,1
-0.567705980502069,-0.597372470889241,1
1.16195794148371,-1.33253987878561,0
0.277140592457727,0.288244821829721,1
0.896402933634818,-0.0314707516226918,1
-0.645068150712177,-0.235507206525654,1
0.795460363849998,-0.340261287521571,1
0.358445727964863,0.711005964316428,1
-0.100333358393982,-1.13217432098463,0
-0.814280628226697,0.407988863764331,1
-0.565270183375105,-0.459930127719417,1
-1.02475885511376,-0.373847984941676,0
0.156388975912705,0.149795562028885,1
-0.302511063404381,-0.108825525501743,1
1.02971463371068,0.156217633048072,0
-0.369183495640755,-0.176307576242834,1
0.338928710203618,1.42965509626083,0
1.11595226218924,0.346348736202344,0
0.73561685741879,-0.919727424625307,0
-0.0864170242566615,-0.221831316361204,1
0.434306866955012,1.16998480539769,0
1.12607997888699,0.0213592615909874,0
1.41111842519604,0.235474623274058,0
-0.0844255050178617,1.00668396404944,0
0.274336854927242,-1.23834110819735,0
-0.782746311742812,-0.508555067935959,1
0.397370730992407,-0.59143248712644,1
-0.613359846174717,1.32420815946534,0
0.0739980549551547,0.54747890168801,1
0.555974946124479,0.364939539693296,1
0.331456008832902,0.184014387661591,1
0.203724766848609,-0.470068513182923,1
-0.886473259655759,-1.10670311073773,0
1.30614403565414,0.974936349783093,0
-0.84550954727456,1.03123331302777,0
-0.73823185195215,0.578702816041186,1
0.420820159837604,-0.521382458740845,1
1.25921649299562,-0.804488647263497,0
-0.254254491068423,-1.49747405690141,0
-1.11767541174777,0.406523142708465,0
0.512416342506185,-1.29596344102174,0
-0.340601416770369,0.677869544830173,1
-0.470947841880843,0.115644744364545,1
-1.05147406761535,0.312532538082451,0
-0.735859526088461,0.481830363627523,1
1.03366477880627,1.29228846053593,0
0.953921367879957,1.28124238620512,0
-1.02616884279996,-1.4832249423489,0
0.132525191176683,-0.114263217430562,1
1.14930487331003,1.02570725069381,0
1.47530919872224,1.26354802655987,0
